url,title,content_type,topic,source_material,legacy_source,video_source,risk_level,review_priority,medical_claims_present,reviewer,status
/skin-clinic-bhubaneswar,Power Glow,TREATMENT,Skin Health,../output/markdown/skin__power-glow.md,https://www.radianceclinics.com/treatment/pigmentation/power-glow/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Collagen Induction Therapy,TREATMENT,Skin Health,../output/markdown/skin__collagen-induction-therapy.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/collagen-induction-therapy/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Thread Lift,TREATMENT,Skin Health,../output/markdown/skin__thread-lift.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/thread-lift/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Aqua Skin Whitening Shots,TREATMENT,Skin Health,../output/markdown/clinic__aqua-skin-whitening-shots.md,https://www.radianceclinics.com/treatment/premium-services/aqua-skin-whitening-shots/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/pigmentation-treatment-bhubaneswar,Lip Pigmentation,TREATMENT,Pigmentation,../output/markdown/skin__lip-pigmentation.md,https://www.radianceclinics.com/treatment/premium-services/lip-pigmentation/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Insta-Glam,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__insta-glam.md,https://www.radianceclinics.com/treatment/premium-services/insta-glam/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Photofacials,TREATMENT,Skin Health,../output/markdown/skin__photofacials.md,https://www.radianceclinics.com/treatment/premium-services/photofacials/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,Lip Enhancement,TREATMENT,Ageing & Aesthetics,../output/markdown/clinic__lip-enhancement.md,https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/lip-enhancement/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/hair-loss,Hairfall In Women,CONCERN,Hair Loss & Scalp,../output/markdown/hair__hairfall-in-women.md,https://www.radianceclinics.com/conditions/hairfall/hairfall-in-women/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Wrinkles,CONCERN,Ageing & Aesthetics,../output/markdown/clinic__wrinkle.md,https://www.radianceclinics.com/conditions/antiageing/wrinkle/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Crows Feet,CONCERN,Skin Health,../output/markdown/skin__crows-feet.md,https://www.radianceclinics.com/conditions/antiageing/crows-feet/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/pigmentation-treatment-bhubaneswar,Age Spots,CONCERN,Pigmentation,../output/markdown/clinic__age-spot.md,https://www.radianceclinics.com/conditions/antiageing/age-spot/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Forehead Lines,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__forehead-line.md,https://www.radianceclinics.com/conditions/antiageing/forehead-line/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/acne-scar-treatment-bhubaneswar,Acne Scar Removal,CONCERN,Acne Scars,../output/markdown/skin__acne-scar-removal.md,https://www.radianceclinics.com/conditions/acne-scar-removal/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/pigmentation/melasma,Melasma,CONCERN,Pigmentation,../output/markdown/skin__melasma.md,https://www.radianceclinics.com/conditions/melasma/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Fungal Infection,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__fungal-infection.md,https://www.radianceclinics.com/conditions/fungal-infection/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Urticaria,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__urticaria.md,https://www.radianceclinics.com/conditions/urticaria/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/contact,Contact Dermatitis,CONCERN,Skin Health,../output/markdown/clinic__contact-dermatitis.md,https://www.radianceclinics.com/conditions/contact-dermatitis/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Eczema,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__eczema.md,https://www.radianceclinics.com/conditions/eczema/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Open Pores,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__open-pores.md,https://www.radianceclinics.com/conditions/open-pores/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Psoriasis,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__psoriasis.md,https://www.radianceclinics.com/conditions/psoriasis/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,Vitiligo,CONCERN,General Skin Concerns,../output/markdown/clinic__vitiligo.md,https://www.radianceclinics.com/conditions/vitiligo/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/laser-hair-removal-bhubaneswar,Body Hair,CONCERN,Laser Hair Reduction,../output/markdown/laser__body-hair.md,https://www.radianceclinics.com/conditions/body-hair/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/pigmentation/under-eye-dark-circles,Dark Circles,CONCERN,Pigmentation,../output/markdown/clinic__dark-circles.md,https://www.radianceclinics.com/conditions/dark-circles/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Ingrowing Toe Nails,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__ingrowing-toe-nails.md,https://www.radianceclinics.com/conditions/ingrowing-toe-nails/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/hair-transplant-bhubaneswar,HAIR TRANSPLANTS: WHAT TO EXPECT?,TREATMENT,Hair Transplant,../output/markdown/hair__hair-transplants-what-to-expect.md,https://www.radianceclinics.com/post/hair-transplants-what-to-expect/,,MEDIUM,P1,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,ଅନଲାଇନ୍ ଚର୍ମରୋଗ ବିଶେଷଜ୍ଞଙ୍କ ଉପକାରିତା,ARTICLE,Other,../output/good-content.json,https://www.radianceclinics.com/post/%e0%ac%85%e0%ac%a8%e0%ac%b2%e0%ac%be%e0%ac%87%e0%ac%a8%e0%ad%8d-%e0%ac%9a%e0%ac%b0%e0%ad%8d%e0%ac%ae%e0%ac%b0%e0%ad%8b%e0%ac%97-%e0%ac%ac%e0%ac%bf%e0%ac%b6%e0%ad%87%e0%ac%b7%e0%ac%9c%e0%ad%8d%e0%ac%9e/,,LOW,P1,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/hair-transplant-bhubaneswar,Bio Hair Transplant,TREATMENT,Hair Transplant,../output/markdown/hair__bio-hair-transplant.md,https://www.radianceclinics.com/bio-hair-transplant/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Beard Shaping,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__beardshaping.md,https://www.radianceclinics.com/treatment/bridal-dermatology/beardshaping/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Filler,TREATMENT,Ageing & Aesthetics,../output/markdown/aesthetic__filler.md,https://www.radianceclinics.com/treatment/anti-ageing-therapies/filler/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,IV Infusions,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__iv-infusions.md,https://www.radianceclinics.com/treatment/premium-services/iv-infusions/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Nose Enhancement,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__nose-enhancement.md,https://www.radianceclinics.com/treatment/non-surgical-facial-enhancements/nose-enhancement/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/knowledge,Premature Greying,CONCERN,Hair Loss & Scalp,../output/markdown/clinic__premature-grey.md,https://www.radianceclinics.com/conditions/hairfall/premature-grey/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/alopecia-areata,Alopecia Areata,CONCERN,Hair Loss & Scalp,../output/markdown/clinic__alopecia-areata.md,https://www.radianceclinics.com/conditions/hairfall/alopecia-areata/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Skin Growth,CONCERN,Skin Health,../output/markdown/clinic__skin-growth.md,https://www.radianceclinics.com/conditions/skin-growth/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Atopic Dermatitis,CONCERN,Skin Health,../output/markdown/clinic__atopic-dermatitis.md,https://www.radianceclinics.com/conditions/atopic-dermatitis/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/dandruff,Sebottheic Dermatitis,CONCERN,Skin Health,../output/markdown/clinic__seborrheic-dermatitis.md,https://www.radianceclinics.com/conditions/seborrheic-dermatitis/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/scars-stretch-marks/stretch-marks,Stretch Marks Removal,CONCERN,Scars & Stretch Marks,../output/markdown/clinic__stretch-marks-removal.md,https://www.radianceclinics.com/conditions/stretch-marks-removal/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Pseudo Acanthosis Nigricans,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__pseudo-acanthosis-nigricans.md,https://www.radianceclinics.com/conditions/pseudo-acanthosis-nigricans/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Pioneering Proficiency: Satyartha Prakash Excels in Advanced Dermatology Fellowship at Dubai Derma,ARTICLE,Skin Health,../output/markdown/clinic__pioneering-proficiency-satyartha-prakash-excels-in-advanced-dermatology-fellowship-at-dubai-derma.md,https://www.radianceclinics.com/post/pioneering-proficiency-satyartha-prakash-excels-in-advanced-dermatology-fellowship-at-dubai-derma/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/hair-loss,Causes Of Hair-Loss,CONCERN,Hair Loss & Scalp,../output/markdown/hair__hair-loss-causes.md,https://www.radianceclinics.com/hair-loss-causes/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,4D Photofacial,TREATMENT,Skin Health,../output/markdown/clinic__4d-photofacial.md,https://www.radianceclinics.com/treatment/premium-services/4d-photofacial/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/acne/acne,Acne Erase,TREATMENT,Acne,../output/markdown/skin__acne-erase.md,https://www.radianceclinics.com/treatment/acne-treatment/acne-erase/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Diamond Polishing,TREATMENT,Skin Health,../output/markdown/skin__diamond-polishing.md,https://www.radianceclinics.com/treatment/acne-treatment/diamond-polishing/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/hair-loss,Hairfall In Men,CONCERN,Hair Loss & Scalp,../output/markdown/clinic__hairfall-in-men.md,https://www.radianceclinics.com/conditions/hairfall/hairfall-in-men/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/dandruff,Dandruff,CONCERN,Hair Loss & Scalp,../output/markdown/clinic__dandruffs.md,https://www.radianceclinics.com/conditions/hairfall/dandruffs/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Laser Tattoo Removal,TREATMENT,Skin Health,../output/markdown/laser__laser-tattoo-removal.md,https://www.radianceclinics.com/conditions/laser-tattoo-removal/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Photo Facial,TREATMENT,Skin Health,../output/markdown/skin__photofacial.md,https://www.radianceclinics.com/treatment/bridal-dermatology/photofacial/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Peels,TREATMENT,Skin Health,../output/markdown/skin__peels.md,https://www.radianceclinics.com/treatment/premium-services/peels/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/acne/acne,Acne Check Peel,TREATMENT,Acne,../output/markdown/skin__acne-check-peel.md,https://www.radianceclinics.com/treatment/acne-treatment/acne-check-peel/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Spider Veins,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__spider-veins.md,https://www.radianceclinics.com/conditions/spider-veins/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,Botox,TREATMENT,Ageing & Aesthetics,../output/markdown/skin__botox-treatment.md,https://www.radianceclinics.com/botox-treatment/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Hydra Revive,CLINIC_INFO,Clinic & Doctor,../output/markdown/clinic__hydra-revive.md,https://www.radianceclinics.com/treatment/premium-services/hydra-revive/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/scars-stretch-marks/raised-scars-keloids,Keloid,CONCERN,Scars & Stretch Marks,../output/maybe-content.json,https://www.radianceclinics.com/conditions/keloid/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/skin-clinic-bhubaneswar,Tattoo Removal,PATIENT_GUIDE,Skin Health,../output/maybe-content.json,https://www.radianceclinics.com/tattoo-removal-radiance/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/treatments/aesthetic-dermatology/injectable-aesthetics,What Are the Latest Trends in Filler Treatment?,DOCTOR_ANSWER_CANDIDATE,Ageing & Aesthetics,../output/maybe-content.json,https://www.radianceclinics.com/post/what-are-the-latest-trends-in-filler-treatment/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/about,Privacy Policy,CLINIC_INFO,Clinic & Doctor,../output/maybe-content.json,https://www.radianceclinics.com/privacy-policy/,,LOW,P2,possible,Dr. Satyarth Prakash,REVIEW_CONFIRMED_EDITORIAL_MIGRATION_PENDING
/concerns/hair-loss-scalp/hair-loss,Common Hair Loss Myths That Might Be Holding You Back,CONCERN,Hair Loss & Scalp,../output/rejected-content.json,https://www.radianceclinics.com/post/common-hair-loss-myths-that-might-be-holding-you-back/,,MEDIUM,P2,yes,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/about,Deep Folds,CLINIC_INFO,Clinic & Doctor,../output/rejected-content.json,https://www.radianceclinics.com/conditions/antiageing/deep-fold/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/contact,Contact Us,CLINIC_INFO,Clinic & Doctor,../output/rejected-content.json,https://www.radianceclinics.com/contact-us/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/about,Hair,CLINIC_INFO,Clinic & Doctor,../output/rejected-content.json,https://www.radianceclinics.com/hair/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/knowledge,Locations,PATIENT_GUIDE,Other,../output/rejected-content.json,https://www.radianceclinics.com/locations/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/about,BOOK A CALL BACK NOW,CLINIC_INFO,Clinic & Doctor,../output/rejected-content.json,https://www.radianceclinics.com/book-online-radiance-clinics-bhuabaneswar/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/knowledge,Virtual Tour,PATIENT_GUIDE,Other,../output/rejected-content.json,https://www.radianceclinics.com/virtual-tour/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/about,Media,DOCTOR_INFO,Clinic & Doctor,../output/rejected-content.json,https://www.radianceclinics.com/media-press-release/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
/knowledge,Thank You,PATIENT_GUIDE,Other,../output/rejected-content.json,https://www.radianceclinics.com/thank-you/,,LOW,P2,possible,Dr. Satyarth Prakash,ARCHIVED_SOURCE
